dataset,mode,fold,run_index,family_id,family_label,result_type,result_label,rmse_raw,rmse_model_space,standardized_targets,source,entry_id,entry_label
airfoil,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,1.7570103406906128,0.2564099133014679,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
airfoil,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,1.9976297616958618,0.2915247976779938,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
airfoil,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.9295015335083008,0.28158241510391235,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
airfoil,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,1.8356624841690063,0.26788797974586487,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
airfoil,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.7333887815475464,0.2529626190662384,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
airfoil,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.7917906045913696,0.26148557662963867,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
airfoil,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.6367615461349487,0.2388613224029541,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
airfoil,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,2.028900384902954,0.2905382215976715,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
airfoil,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,1.947995662689209,0.2789526879787445,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
airfoil,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,2.100351095199585,0.30076995491981506,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
airfoil,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.9736878871917725,0.2826318144798279,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
airfoil,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,1.983210802078247,0.28399553894996643,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
airfoil,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.6897648572921753,0.2419741302728653,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
airfoil,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.9853734970092773,0.284305214881897,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
airfoil,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.8277126550674438,0.2617282569408417,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
airfoil,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,2.0557749271392822,0.300266295671463,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
airfoil,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,2.0707945823669434,0.30246004462242126,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
airfoil,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,2.0824460983276367,0.30416184663772583,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
airfoil,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,2.0638647079467773,0.30144795775413513,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
airfoil,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,1.8215919733047485,0.26606160402297974,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
airfoil,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.7794207334518433,0.2599020302295685,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
airfoil,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.8231861591339111,0.2662944495677948,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
airfoil,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.7795813083648682,0.2599255442619324,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
airfoil,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,2.203307867050171,0.32101598381996155,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
airfoil,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,2.129509449005127,0.3102637231349945,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
airfoil,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,2.282320261001587,0.33252784609794617,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
airfoil,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,2.199248790740967,0.32042455673217773,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
airfoil,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,1.9781644344329834,0.2882131338119507,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
airfoil,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.882851243019104,0.27432626485824585,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
airfoil,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,2.007761001586914,0.2925252914428711,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
airfoil,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.9269213676452637,0.2807472050189972,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
airfoil,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,2.584092855453491,0.37194040417671204,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
airfoil,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,2.516988515853882,0.36228176951408386,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
airfoil,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,2.693035125732422,0.3876209855079651,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
airfoil,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,2.6610918045043945,0.38302329182624817,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
airfoil,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,2.355226755142212,0.3389987051486969,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
airfoil,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,2.319823980331421,0.3339030146598816,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
airfoil,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,2.387302875518799,0.3436155319213867,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
airfoil,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,2.247779130935669,0.32353314757347107,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
car,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,12893.1474609375,0.21600787341594696,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
car,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,12917.80859375,0.21642103791236877,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
car,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,11781.365234375,0.1973814219236374,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
car,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,11934.86328125,0.1999530792236328,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
car,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,9917.4052734375,0.1661532074213028,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
car,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,10696.0517578125,0.17919839918613434,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
car,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,9509.564453125,0.15932036936283112,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
car,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,10599.6181640625,0.177582785487175,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
car,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,11689.0263671875,0.19272087514400482,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
car,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,11326.9453125,0.186751127243042,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
car,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,10211.0986328125,0.16835378110408783,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
car,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,9661.6787109375,0.15929532051086426,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
car,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,8577.5537109375,0.14142099022865295,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
car,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,8255.9384765625,0.13611842691898346,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
car,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,8301.462890625,0.13686898350715637,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
car,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,8177.689453125,0.13482829928398132,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
car,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,15703.4423828125,0.26322242617607117,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
car,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,14372.8974609375,0.24091973900794983,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
car,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,15850.7724609375,0.26569196581840515,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
car,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,13502.890625,0.22633658349514008,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
car,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,12639.3193359375,0.21186134219169617,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
car,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,11394.5517578125,0.1909964233636856,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
car,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,12790.8896484375,0.2144019454717636,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
car,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,11834.421875,0.19836954772472382,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
car,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,13062.392578125,0.22579365968704224,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
car,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,11342.296875,0.19606046378612518,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
car,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,13887.00390625,0.24004772305488586,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
car,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,10822.3671875,0.18707306683063507,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
car,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,9395.3740234375,0.16240638494491577,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
car,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,8948.62109375,0.154683917760849,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
car,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,9610.9658203125,0.1661330610513687,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
car,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,9491.9619140625,0.16407598555088043,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
car,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,13519.96875,0.22133196890354156,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
car,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,13071.599609375,0.21399182081222534,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
car,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,12378.046875,0.20263783633708954,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
car,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,12099.125,0.19807168841362,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
car,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,9444.6005859375,0.1546151340007782,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
car,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,9355.96875,0.15316416323184967,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
car,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,9349.1552734375,0.15305262804031372,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
car,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,9445.4345703125,0.15462879836559296,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
student_performance,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,1.3251324892044067,0.4080476760864258,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
student_performance,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,1.3003697395324707,0.40042251348495483,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
student_performance,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,1.3224576711654663,0.40722405910491943,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
student_performance,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.3184161186218262,0.40597957372665405,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
student_performance,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,1.6472489833831787,0.5072369575500488,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
student_performance,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.4066354036331177,0.4331448972225189,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
student_performance,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.4897077083587646,0.45872530341148376,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
student_performance,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.4106823205947876,0.4343910813331604,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
student_performance,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,1.1800005435943604,0.3676808476448059,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
student_performance,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,1.1986337900161743,0.37348684668540955,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
student_performance,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,1.370574712753296,0.42706260085105896,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
student_performance,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.3889529705047607,0.432789146900177,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
student_performance,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,1.6775119304656982,0.5227022767066956,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
student_performance,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.5591845512390137,0.48583224415779114,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
student_performance,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.5152896642684937,0.4721548557281494,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
student_performance,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.3754661083221436,0.4285867214202881,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
student_performance,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,1.7726116180419922,0.5777134299278259,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
student_performance,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,1.8256701231002808,0.5950056910514832,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
student_performance,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,1.7567081451416016,0.5725303292274475,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
student_performance,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.8333202600479126,0.5974990725517273,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
student_performance,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,2.093365430831909,0.6822505593299866,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
student_performance,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.8764808177947998,0.6115655303001404,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
student_performance,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.97186279296875,0.6426515579223633,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
student_performance,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.9982631206512451,0.65125572681427,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
student_performance,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,1.1163527965545654,0.3438664376735687,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
student_performance,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,1.2036542892456055,0.3707575798034668,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
student_performance,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,1.1243515014648438,0.3463302254676819,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
student_performance,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.190510630607605,0.36670902371406555,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
student_performance,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,1.7619706392288208,0.5427339673042297,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
student_performance,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.2889180183410645,0.3970211446285248,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
student_performance,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.6209784746170044,0.49930456280708313,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
student_performance,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.3224947452545166,0.4073636829853058,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
student_performance,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,0.9531518220901489,0.28261297941207886,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
student_performance,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,0.9592885971069336,0.2844325602054596,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
student_performance,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.9157029986381531,0.2715092897415161,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
student_performance,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.9727196097373962,0.28841492533683777,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
student_performance,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,1.5085182189941406,0.44728124141693115,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
student_performance,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.0943100452423096,0.3244669437408447,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
student_performance,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.389594316482544,0.4120197892189026,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
student_performance,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.0620678663253784,0.3149069845676422,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
yacht,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,1.6613037586212158,0.10578318685293198,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
yacht,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,1.6998807191848755,0.1082395613193512,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
yacht,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,5.785214424133301,0.3683723509311676,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
yacht,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,4.175912380218506,0.2659003734588623,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
yacht,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,0.8246535062789917,0.052509646862745285,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
yacht,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.357333779335022,0.0864279493689537,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
yacht,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.8127889633178711,0.0517541766166687,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
yacht,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,2.0333523750305176,0.12947329878807068,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
yacht,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,3.153146743774414,0.22280699014663696,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
yacht,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,2.040391683578491,0.14417771995067596,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
yacht,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,3.2311930656433105,0.2283218950033188,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
yacht,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.4962164163589478,0.10572533309459686,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
yacht,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,1.8130227327346802,0.12811142206192017,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
yacht,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.579069972038269,0.11157990992069244,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
yacht,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,2.09597110748291,0.14810506999492645,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
yacht,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,2.012547254562378,0.1422102004289627,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
yacht,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,2.5467846393585205,0.17268285155296326,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
yacht,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,1.7734253406524658,0.1202458068728447,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation
yacht,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,8.511390686035156,0.5771085619926453,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality
yacht,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,4.856650352478027,0.3293015956878662,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation
yacht,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,1.7551168203353882,0.11900439858436584,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure
yacht,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.277683973312378,0.08663240820169449,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation
yacht,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.8665761947631836,0.12656182050704956,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality
yacht,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.9768716096878052,0.06623604148626328,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation
yacht,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,3.1537187099456787,0.20588244497776031,True,nnknn,softmax:pure,NN-kNN (softmax) - pure
